step 56200, idx 47872, training accuracy 0.625, cross entropy is 0.973787(0.016 sec/batch=32 images) 
step 56300, idx 1056, training accuracy 0.65625, cross entropy is 0.872967(0.016 sec/batch=32 images) 
step 56400, idx 4256, training accuracy 0.71875, cross entropy is 0.616673(0.016 sec/batch=32 images) 
step 56500, idx 7456, training accuracy 0.75, cross entropy is 0.562933(0.016 sec/batch=32 images) 
step 56600, idx 10656, training accuracy 0.65625, cross entropy is 0.792279(0.016 sec/batch=32 images) 
step 56700, idx 13856, training accuracy 0.625, cross entropy is 0.909686(0.016 sec/batch=32 images) 
step 56800, idx 17056, training accuracy 0.59375, cross entropy is 0.938556(0.017 sec/batch=32 images) 
step 56900, idx 20256, training accuracy 0.8125, cross entropy is 0.449314(0.016 sec/batch=32 images) 
step 57000, idx 23456, training accuracy 0.71875, cross entropy is 0.740938(0.016 sec/batch=32 images) 
step 57100, idx 26656, training accuracy 0.71875, cross entropy is 0.655614(0.016 sec/batch=32 images) 
step 57200, idx 29856, training accuracy 0.53125, cross entropy is 1.08017(0.016 sec/batch=32 images) 
step 57300, idx 33056, training accuracy 0.71875, cross entropy is 0.711403(0.016 sec/batch=32 images) 
step 57400, idx 36256, training accuracy 0.65625, cross entropy is 0.793223(0.017 sec/batch=32 images) 
step 57500, idx 39456, training accuracy 0.78125, cross entropy is 0.508355(0.016 sec/batch=32 images) 
step 57600, idx 42656, training accuracy 0.65625, cross entropy is 0.792241(0.016 sec/batch=32 images) 
step 57700, idx 45856, training accuracy 0.84375, cross entropy is 0.374124(0.017 sec/batch=32 images) 
step 57800, idx 49056, training accuracy 0.65625, cross entropy is 0.797442(0.017 sec/batch=32 images) 
step 57900, idx 2240, training accuracy 0.625, cross entropy is 0.868325(0.016 sec/batch=32 images) 
step 58000, idx 5440, training accuracy 0.59375, cross entropy is 0.963419(0.016 sec/batch=32 images) 
step 58100, idx 8640, training accuracy 0.75, cross entropy is 0.579875(0.016 sec/batch=32 images) 
step 58200, idx 11840, training accuracy 0.6875, cross entropy is 0.733207(0.016 sec/batch=32 images) 
step 58300, idx 15040, training accuracy 0.46875, cross entropy is 1.22704(0.017 sec/batch=32 images) 
step 58400, idx 18240, training accuracy 0.78125, cross entropy is 0.519907(0.016 sec/batch=32 images) 
step 58500, idx 21440, training accuracy 0.6875, cross entropy is 0.720196(0.017 sec/batch=32 images) 
step 58600, idx 24640, training accuracy 0.8125, cross entropy is 0.44343(0.016 sec/batch=32 images) 
step 58700, idx 27840, training accuracy 0.6875, cross entropy is 0.736657(0.017 sec/batch=32 images) 
step 58800, idx 31040, training accuracy 0.71875, cross entropy is 0.650207(0.016 sec/batch=32 images) 
step 58900, idx 34240, training accuracy 0.59375, cross entropy is 0.936459(0.016 sec/batch=32 images) 
step 59000, idx 37440, training accuracy 0.78125, cross entropy is 0.526038(0.016 sec/batch=32 images) 
step 59100, idx 40640, training accuracy 0.59375, cross entropy is 1.01193(0.017 sec/batch=32 images) 
step 59200, idx 43840, training accuracy 0.71875, cross entropy is 0.680885(0.017 sec/batch=32 images) 
step 59300, idx 47040, training accuracy 0.71875, cross entropy is 0.657197(0.017 sec/batch=32 images) 
step 59400, idx 224, training accuracy 0.75, cross entropy is 0.577731(0.016 sec/batch=32 images) 
step 59500, idx 3424, training accuracy 0.53125, cross entropy is 1.07977(0.016 sec/batch=32 images) 
step 59600, idx 6624, training accuracy 0.59375, cross entropy is 0.949593(0.016 sec/batch=32 images) 
step 59700, idx 9824, training accuracy 0.6875, cross entropy is 0.744578(0.017 sec/batch=32 images) 
step 59800, idx 13024, training accuracy 0.75, cross entropy is 0.586512(0.016 sec/batch=32 images) 
step 59900, idx 16224, training accuracy 0.625, cross entropy is 0.867244(0.016 sec/batch=32 images) 
step 60000, idx 19424, training accuracy 0.625, cross entropy is 0.864455(0.017 sec/batch=32 images) 
step 60100, idx 22624, training accuracy 0.75, cross entropy is 0.582297(0.016 sec/batch=32 images) 
step 60200, idx 25824, training accuracy 0.625, cross entropy is 0.878412(0.016 sec/batch=32 images) 
step 60300, idx 29024, training accuracy 0.59375, cross entropy is 0.937607(0.016 sec/batch=32 images) 
step 60400, idx 32224, training accuracy 0.65625, cross entropy is 0.792253(0.016 sec/batch=32 images) 
step 60500, idx 35424, training accuracy 0.71875, cross entropy is 0.674789(0.016 sec/batch=32 images) 
step 60600, idx 38624, training accuracy 0.71875, cross entropy is 0.656489(0.016 sec/batch=32 images) 
step 60700, idx 41824, training accuracy 0.46875, cross entropy is 1.22361(0.017 sec/batch=32 images) 
step 60800, idx 45024, training accuracy 0.71875, cross entropy is 0.648523(0.017 sec/batch=32 images) 
step 60900, idx 48224, training accuracy 0.5, cross entropy is 1.15558(0.017 sec/batch=32 images) 
step 61000, idx 1408, training accuracy 0.65625, cross entropy is 0.794558(0.017 sec/batch=32 images) 
step 61100, idx 4608, training accuracy 0.8125, cross entropy is 0.454483(0.017 sec/batch=32 images) 
step 61200, idx 7808, training accuracy 0.75, cross entropy is 0.626394(0.017 sec/batch=32 images) 
step 61300, idx 11008, training accuracy 0.78125, cross entropy is 0.505425(0.016 sec/batch=32 images) 
step 61400, idx 14208, training accuracy 0.71875, cross entropy is 0.624075(0.017 sec/batch=32 images) 
step 61500, idx 17408, training accuracy 0.75, cross entropy is 0.62772(0.017 sec/batch=32 images) 
step 61600, idx 20608, training accuracy 0.8125, cross entropy is 0.438356(0.017 sec/batch=32 images) 
step 61700, idx 23808, training accuracy 0.59375, cross entropy is 0.95876(0.017 sec/batch=32 images) 
step 61800, idx 27008, training accuracy 0.78125, cross entropy is 0.512637(0.016 sec/batch=32 images) 
step 61900, idx 30208, training accuracy 0.65625, cross entropy is 0.794466(0.016 sec/batch=32 images) 
step 62000, idx 33408, training accuracy 0.6875, cross entropy is 0.72312(0.016 sec/batch=32 images) 
step 62100, idx 36608, training accuracy 0.6875, cross entropy is 0.721745(0.016 sec/batch=32 images) 
step 62200, idx 39808, training accuracy 0.6875, cross entropy is 0.724207(0.016 sec/batch=32 images) 
step 62300, idx 43008, training accuracy 0.65625, cross entropy is 0.797465(0.017 sec/batch=32 images) 
step 62400, idx 46208, training accuracy 0.75, cross entropy is 0.577754(0.017 sec/batch=32 images) 
step 62500, idx 49408, training accuracy 0.625, cross entropy is 0.868288(0.016 sec/batch=32 images) 
step 62600, idx 2592, training accuracy 0.75, cross entropy is 0.593807(0.016 sec/batch=32 images) 
step 62700, idx 5792, training accuracy 0.6875, cross entropy is 0.728382(0.017 sec/batch=32 images) 
step 62800, idx 8992, training accuracy 0.65625, cross entropy is 0.792994(0.017 sec/batch=32 images) 
step 62900, idx 12192, training accuracy 0.78125, cross entropy is 0.536589(0.017 sec/batch=32 images) 
step 63000, idx 15392, training accuracy 0.6875, cross entropy is 0.721542(0.016 sec/batch=32 images) 
step 63100, idx 18592, training accuracy 0.59375, cross entropy is 0.939422(0.017 sec/batch=32 images) 
step 63200, idx 21792, training accuracy 0.5625, cross entropy is 1.01502(0.016 sec/batch=32 images) 
step 63300, idx 24992, training accuracy 0.78125, cross entropy is 0.524921(0.016 sec/batch=32 images) 
step 63400, idx 28192, training accuracy 0.53125, cross entropy is 1.09678(0.016 sec/batch=32 images) 
step 63500, idx 31392, training accuracy 0.78125, cross entropy is 0.512572(0.016 sec/batch=32 images) 
step 63600, idx 34592, training accuracy 0.65625, cross entropy is 0.7928(0.016 sec/batch=32 images) 
step 63700, idx 37792, training accuracy 0.65625, cross entropy is 0.811507(0.016 sec/batch=32 images) 
step 63800, idx 40992, training accuracy 0.6875, cross entropy is 0.724486(0.016 sec/batch=32 images) 
step 63900, idx 44192, training accuracy 0.65625, cross entropy is 0.793607(0.017 sec/batch=32 images) 
step 64000, idx 47392, training accuracy 0.78125, cross entropy is 0.504086(0.016 sec/batch=32 images) 
step 64100, idx 576, training accuracy 0.75, cross entropy is 0.58609(0.016 sec/batch=32 images) 
step 64200, idx 3776, training accuracy 0.625, cross entropy is 0.867704(0.016 sec/batch=32 images) 
step 64300, idx 6976, training accuracy 0.6875, cross entropy is 0.76394(0.017 sec/batch=32 images) 
step 64400, idx 10176, training accuracy 0.75, cross entropy is 0.577244(0.016 sec/batch=32 images) 
step 64500, idx 13376, training accuracy 0.625, cross entropy is 0.865415(0.016 sec/batch=32 images) 
step 64600, idx 16576, training accuracy 0.71875, cross entropy is 0.654981(0.016 sec/batch=32 images) 
step 64700, idx 19776, training accuracy 0.6875, cross entropy is 0.744638(0.016 sec/batch=32 images) 
step 64800, idx 22976, training accuracy 0.65625, cross entropy is 0.804837(0.016 sec/batch=32 images) 
step 64900, idx 26176, training accuracy 0.71875, cross entropy is 0.651348(0.016 sec/batch=32 images) 
step 65000, idx 29376, training accuracy 0.6875, cross entropy is 0.726984(0.016 sec/batch=32 images) 
step 65100, idx 32576, training accuracy 0.65625, cross entropy is 0.798376(0.017 sec/batch=32 images) 
step 65200, idx 35776, training accuracy 0.65625, cross entropy is 0.76962(0.016 sec/batch=32 images) 
step 65300, idx 38976, training accuracy 0.625, cross entropy is 0.866698(0.016 sec/batch=32 images) 
step 65400, idx 42176, training accuracy 0.59375, cross entropy is 0.910228(0.016 sec/batch=32 images) 
step 65500, idx 45376, training accuracy 0.71875, cross entropy is 0.653083(0.017 sec/batch=32 images) 
step 65600, idx 48576, training accuracy 0.78125, cross entropy is 0.505486(0.016 sec/batch=32 images) 
step 65700, idx 1760, training accuracy 0.6875, cross entropy is 0.721643(0.016 sec/batch=32 images) 
step 65800, idx 4960, training accuracy 0.71875, cross entropy is 0.65177(0.017 sec/batch=32 images) 
step 65900, idx 8160, training accuracy 0.75, cross entropy is 0.575794(0.016 sec/batch=32 images) 
step 66000, idx 11360, training accuracy 0.75, cross entropy is 0.577398(0.016 sec/batch=32 images) 
step 66100, idx 14560, training accuracy 0.65625, cross entropy is 0.793371(0.017 sec/batch=32 images) 
step 66200, idx 17760, training accuracy 0.65625, cross entropy is 0.797788(0.016 sec/batch=32 images) 
step 66300, idx 20960, training accuracy 0.625, cross entropy is 0.865371(0.016 sec/batch=32 images) 
step 66400, idx 24160, training accuracy 0.78125, cross entropy is 0.507003(0.016 sec/batch=32 images) 
step 66500, idx 27360, training accuracy 0.59375, cross entropy is 0.938032(0.016 sec/batch=32 images) 
step 66600, idx 30560, training accuracy 0.71875, cross entropy is 0.661262(0.016 sec/batch=32 images) 
step 66700, idx 33760, training accuracy 0.5625, cross entropy is 1.02758(0.016 sec/batch=32 images) 
step 66800, idx 36960, training accuracy 0.65625, cross entropy is 0.863342(0.016 sec/batch=32 images) 
step 66900, idx 40160, training accuracy 0.65625, cross entropy is 0.775823(0.016 sec/batch=32 images) 
step 67000, idx 43360, training accuracy 0.625, cross entropy is 0.864803(0.016 sec/batch=32 images) 
step 67100, idx 46560, training accuracy 0.5625, cross entropy is 1.00859(0.017 sec/batch=32 images) 
step 67200, idx 49760, training accuracy 0.71875, cross entropy is 0.648554(0.017 sec/batch=32 images) 
step 67300, idx 2944, training accuracy 0.59375, cross entropy is 0.947593(0.016 sec/batch=32 images) 
step 67400, idx 6144, training accuracy 0.75, cross entropy is 0.600141(0.017 sec/batch=32 images) 
step 67500, idx 9344, training accuracy 0.75, cross entropy is 0.576082(0.016 sec/batch=32 images) 
step 67600, idx 12544, training accuracy 0.625, cross entropy is 0.886304(0.016 sec/batch=32 images) 
step 67700, idx 15744, training accuracy 0.5625, cross entropy is 1.01125(0.016 sec/batch=32 images) 
step 67800, idx 18944, training accuracy 0.625, cross entropy is 0.866607(0.017 sec/batch=32 images) 
step 67900, idx 22144, training accuracy 0.71875, cross entropy is 0.649392(0.016 sec/batch=32 images) 
step 68000, idx 25344, training accuracy 0.8125, cross entropy is 0.43449(0.016 sec/batch=32 images) 
step 68100, idx 28544, training accuracy 0.6875, cross entropy is 0.79475(0.016 sec/batch=32 images) 
step 68200, idx 31744, training accuracy 0.8125, cross entropy is 0.437413(0.016 sec/batch=32 images) 
step 68300, idx 34944, training accuracy 0.59375, cross entropy is 0.935894(0.016 sec/batch=32 images) 
step 68400, idx 38144, training accuracy 0.59375, cross entropy is 0.935906(0.016 sec/batch=32 images) 
step 68500, idx 41344, training accuracy 0.59375, cross entropy is 0.94345(0.016 sec/batch=32 images) 
step 68600, idx 44544, training accuracy 0.59375, cross entropy is 0.940052(0.016 sec/batch=32 images) 
step 68700, idx 47744, training accuracy 0.59375, cross entropy is 0.948616(0.016 sec/batch=32 images) 
step 68800, idx 928, training accuracy 0.625, cross entropy is 0.866036(0.016 sec/batch=32 images) 
step 68900, idx 4128, training accuracy 0.65625, cross entropy is 0.797745(0.016 sec/batch=32 images) 
step 69000, idx 7328, training accuracy 0.71875, cross entropy is 0.649(0.017 sec/batch=32 images) 
step 69100, idx 10528, training accuracy 0.625, cross entropy is 0.869525(0.016 sec/batch=32 images) 
step 69200, idx 13728, training accuracy 0.84375, cross entropy is 0.392202(0.017 sec/batch=32 images) 
step 69300, idx 16928, training accuracy 0.65625, cross entropy is 0.883438(0.017 sec/batch=32 images) 
step 69400, idx 20128, training accuracy 0.625, cross entropy is 0.980508(0.016 sec/batch=32 images) 
step 69500, idx 23328, training accuracy 0.875, cross entropy is 0.341948(0.016 sec/batch=32 images) 
step 69600, idx 26528, training accuracy 0.71875, cross entropy is 0.79716(0.016 sec/batch=32 images) 
step 69700, idx 29728, training accuracy 0.8125, cross entropy is 0.707403(0.016 sec/batch=32 images) 
step 69800, idx 32928, training accuracy 0.71875, cross entropy is 0.678053(0.016 sec/batch=32 images) 
step 69900, idx 36128, training accuracy 0.78125, cross entropy is 0.626814(0.016 sec/batch=32 images) 
step 70000, idx 39328, training accuracy 0.75, cross entropy is 0.603144(0.016 sec/batch=32 images) 
step 70100, idx 42528, training accuracy 0.6875, cross entropy is 0.898035(0.016 sec/batch=32 images) 
step 70200, idx 45728, training accuracy 0.75, cross entropy is 0.650324(0.017 sec/batch=32 images) 
step 70300, idx 48928, training accuracy 0.8125, cross entropy is 0.456699(0.017 sec/batch=32 images) 
step 70400, idx 2112, training accuracy 0.75, cross entropy is 0.597283(0.016 sec/batch=32 images) 
step 70500, idx 5312, training accuracy 0.6875, cross entropy is 0.817237(0.016 sec/batch=32 images) 
step 70600, idx 8512, training accuracy 0.75, cross entropy is 0.756696(0.016 sec/batch=32 images) 
step 70700, idx 11712, training accuracy 0.875, cross entropy is 0.405421(0.017 sec/batch=32 images) 
step 70800, idx 14912, training accuracy 0.65625, cross entropy is 0.863269(0.016 sec/batch=32 images) 
step 70900, idx 18112, training accuracy 0.75, cross entropy is 0.589721(0.016 sec/batch=32 images) 
step 71000, idx 21312, training accuracy 0.8125, cross entropy is 0.46598(0.016 sec/batch=32 images) 
step 71100, idx 24512, training accuracy 0.8125, cross entropy is 0.486545(0.016 sec/batch=32 images) 
step 71200, idx 27712, training accuracy 0.8125, cross entropy is 0.456475(0.017 sec/batch=32 images) 
step 71300, idx 30912, training accuracy 0.625, cross entropy is 1.03035(0.017 sec/batch=32 images) 
step 71400, idx 34112, training accuracy 0.84375, cross entropy is 0.401534(0.016 sec/batch=32 images) 
step 71500, idx 37312, training accuracy 0.78125, cross entropy is 0.521805(0.016 sec/batch=32 images) 
step 71600, idx 40512, training accuracy 0.71875, cross entropy is 0.728786(0.016 sec/batch=32 images) 
step 71700, idx 43712, training accuracy 0.75, cross entropy is 0.62785(0.016 sec/batch=32 images) 
step 71800, idx 46912, training accuracy 0.8125, cross entropy is 0.427298(0.016 sec/batch=32 images) 
step 71900, idx 96, training accuracy 0.8125, cross entropy is 0.484466(0.016 sec/batch=32 images) 
step 72000, idx 3296, training accuracy 0.875, cross entropy is 0.478482(0.017 sec/batch=32 images) 
step 72100, idx 6496, training accuracy 0.78125, cross entropy is 0.50817(0.017 sec/batch=32 images) 
step 72200, idx 9696, training accuracy 0.78125, cross entropy is 0.576763(0.016 sec/batch=32 images) 
step 72300, idx 12896, training accuracy 0.84375, cross entropy is 0.385475(0.017 sec/batch=32 images) 
step 72400, idx 16096, training accuracy 0.78125, cross entropy is 0.520076(0.017 sec/batch=32 images) 
step 72500, idx 19296, training accuracy 0.71875, cross entropy is 0.71726(0.017 sec/batch=32 images) 
step 72600, idx 22496, training accuracy 0.8125, cross entropy is 0.536036(0.016 sec/batch=32 images) 
step 72700, idx 25696, training accuracy 0.6875, cross entropy is 0.779689(0.016 sec/batch=32 images) 
step 72800, idx 28896, training accuracy 0.84375, cross entropy is 0.465247(0.016 sec/batch=32 images) 
step 72900, idx 32096, training accuracy 0.71875, cross entropy is 0.657172(0.017 sec/batch=32 images) 
step 73000, idx 35296, training accuracy 0.875, cross entropy is 0.357072(0.017 sec/batch=32 images) 
step 73100, idx 38496, training accuracy 0.8125, cross entropy is 0.44775(0.016 sec/batch=32 images) 
step 73200, idx 41696, training accuracy 0.65625, cross entropy is 0.808797(0.016 sec/batch=32 images) 
step 73300, idx 44896, training accuracy 0.8125, cross entropy is 0.448171(0.016 sec/batch=32 images) 
step 73400, idx 48096, training accuracy 0.71875, cross entropy is 0.67883(0.017 sec/batch=32 images) 
step 73500, idx 1280, training accuracy 0.78125, cross entropy is 0.558095(0.016 sec/batch=32 images) 
step 73600, idx 4480, training accuracy 0.90625, cross entropy is 0.219766(0.016 sec/batch=32 images) 
step 73700, idx 7680, training accuracy 0.78125, cross entropy is 0.529531(0.016 sec/batch=32 images) 
step 73800, idx 10880, training accuracy 0.8125, cross entropy is 0.454635(0.016 sec/batch=32 images) 
step 73900, idx 14080, training accuracy 0.8125, cross entropy is 0.56765(0.016 sec/batch=32 images) 
step 74000, idx 17280, training accuracy 0.84375, cross entropy is 0.417842(0.016 sec/batch=32 images) 
step 74100, idx 20480, training accuracy 0.9375, cross entropy is 0.153948(0.017 sec/batch=32 images) 
step 74200, idx 23680, training accuracy 0.84375, cross entropy is 0.391109(0.016 sec/batch=32 images) 
step 74300, idx 26880, training accuracy 0.8125, cross entropy is 0.454079(0.016 sec/batch=32 images) 
step 74400, idx 30080, training accuracy 0.84375, cross entropy is 0.369326(0.016 sec/batch=32 images) 
step 74500, idx 33280, training accuracy 0.65625, cross entropy is 0.823702(0.016 sec/batch=32 images) 
step 74600, idx 36480, training accuracy 0.71875, cross entropy is 0.686201(0.017 sec/batch=32 images) 
step 74700, idx 39680, training accuracy 0.84375, cross entropy is 0.398233(0.016 sec/batch=32 images) 
step 74800, idx 42880, training accuracy 0.6875, cross entropy is 0.720493(0.016 sec/batch=32 images) 
step 74900, idx 46080, training accuracy 0.71875, cross entropy is 0.703887(0.017 sec/batch=32 images) 
step 75000, idx 49280, training accuracy 0.84375, cross entropy is 0.373592(0.016 sec/batch=32 images) 
step 75100, idx 2464, training accuracy 0.84375, cross entropy is 0.365436(0.016 sec/batch=32 images) 
step 75200, idx 5664, training accuracy 0.84375, cross entropy is 0.392313(0.017 sec/batch=32 images) 
step 75300, idx 8864, training accuracy 0.90625, cross entropy is 0.220999(0.016 sec/batch=32 images) 
step 75400, idx 12064, training accuracy 0.78125, cross entropy is 0.522325(0.016 sec/batch=32 images) 
step 75500, idx 15264, training accuracy 0.78125, cross entropy is 0.528801(0.016 sec/batch=32 images) 
step 75600, idx 18464, training accuracy 0.8125, cross entropy is 0.485011(0.016 sec/batch=32 images) 
step 75700, idx 21664, training accuracy 0.78125, cross entropy is 0.586049(0.016 sec/batch=32 images) 
step 75800, idx 24864, training accuracy 0.71875, cross entropy is 0.6673(0.017 sec/batch=32 images) 
step 75900, idx 28064, training accuracy 0.71875, cross entropy is 0.658128(0.017 sec/batch=32 images) 
step 76000, idx 31264, training accuracy 0.8125, cross entropy is 0.457006(0.016 sec/batch=32 images) 
step 76100, idx 34464, training accuracy 0.875, cross entropy is 0.373262(0.017 sec/batch=32 images) 
step 76200, idx 37664, training accuracy 0.71875, cross entropy is 0.683834(0.016 sec/batch=32 images) 
step 76300, idx 40864, training accuracy 0.65625, cross entropy is 0.802329(0.017 sec/batch=32 images) 
step 76400, idx 44064, training accuracy 0.78125, cross entropy is 0.514555(0.017 sec/batch=32 images) 
step 76500, idx 47264, training accuracy 0.84375, cross entropy is 0.37996(0.016 sec/batch=32 images) 
step 76600, idx 448, training accuracy 0.8125, cross entropy is 0.435046(0.016 sec/batch=32 images) 
step 76700, idx 3648, training accuracy 0.84375, cross entropy is 0.389607(0.016 sec/batch=32 images) 
step 76800, idx 6848, training accuracy 0.75, cross entropy is 0.602479(0.016 sec/batch=32 images) 
step 76900, idx 10048, training accuracy 0.75, cross entropy is 0.587835(0.016 sec/batch=32 images) 
step 77000, idx 13248, training accuracy 0.875, cross entropy is 0.398649(0.016 sec/batch=32 images) 
step 77100, idx 16448, training accuracy 0.75, cross entropy is 0.582389(0.017 sec/batch=32 images) 
step 77200, idx 19648, training accuracy 0.84375, cross entropy is 0.369582(0.016 sec/batch=32 images) 
step 77300, idx 22848, training accuracy 0.6875, cross entropy is 0.750576(0.016 sec/batch=32 images) 
step 77400, idx 26048, training accuracy 0.8125, cross entropy is 0.438999(0.016 sec/batch=32 images) 
step 77500, idx 29248, training accuracy 0.75, cross entropy is 0.635773(0.016 sec/batch=32 images) 
step 77600, idx 32448, training accuracy 0.8125, cross entropy is 0.445361(0.016 sec/batch=32 images) 
step 77700, idx 35648, training accuracy 0.75, cross entropy is 0.592657(0.017 sec/batch=32 images) 
step 77800, idx 38848, training accuracy 0.78125, cross entropy is 0.509227(0.016 sec/batch=32 images) 
step 77900, idx 42048, training accuracy 0.75, cross entropy is 0.612862(0.016 sec/batch=32 images) 
step 78000, idx 45248, training accuracy 0.6875, cross entropy is 0.805517(0.016 sec/batch=32 images) 
step 78100, idx 48448, training accuracy 0.8125, cross entropy is 0.438541(0.017 sec/batch=32 images) 
step 78200, idx 1632, training accuracy 0.65625, cross entropy is 0.795861(0.016 sec/batch=32 images) 
step 78300, idx 4832, training accuracy 0.78125, cross entropy is 0.532291(0.016 sec/batch=32 images) 
step 78400, idx 8032, training accuracy 0.78125, cross entropy is 0.514987(0.017 sec/batch=32 images) 
step 78500, idx 11232, training accuracy 0.78125, cross entropy is 0.511429(0.016 sec/batch=32 images) 
step 78600, idx 14432, training accuracy 0.71875, cross entropy is 0.65127(0.016 sec/batch=32 images) 
step 78700, idx 17632, training accuracy 0.8125, cross entropy is 0.45331(0.017 sec/batch=32 images) 
step 78800, idx 20832, training accuracy 0.625, cross entropy is 0.906048(0.016 sec/batch=32 images) 
step 78900, idx 24032, training accuracy 0.90625, cross entropy is 0.226481(0.016 sec/batch=32 images) 
step 79000, idx 27232, training accuracy 0.71875, cross entropy is 0.672321(0.016 sec/batch=32 images) 
step 79100, idx 30432, training accuracy 0.84375, cross entropy is 0.360829(0.017 sec/batch=32 images) 
step 79200, idx 33632, training accuracy 0.71875, cross entropy is 0.667712(0.016 sec/batch=32 images) 
step 79300, idx 36832, training accuracy 0.75, cross entropy is 0.585988(0.016 sec/batch=32 images) 
step 79400, idx 40032, training accuracy 0.78125, cross entropy is 0.577887(0.016 sec/batch=32 images) 
step 79500, idx 43232, training accuracy 0.6875, cross entropy is 0.766595(0.016 sec/batch=32 images) 
step 79600, idx 46432, training accuracy 0.78125, cross entropy is 0.514805(0.016 sec/batch=32 images) 
step 79700, idx 49632, training accuracy 0.6875, cross entropy is 0.760555(0.016 sec/batch=32 images) 
step 79800, idx 2816, training accuracy 0.8125, cross entropy is 0.458885(0.016 sec/batch=32 images) 
step 79900, idx 6016, training accuracy 0.8125, cross entropy is 0.443711(0.016 sec/batch=32 images) 
step 80000, idx 9216, training accuracy 0.75, cross entropy is 0.634542(0.016 sec/batch=32 images) 
step 80100, idx 12416, training accuracy 0.78125, cross entropy is 0.503783(0.017 sec/batch=32 images) 
step 80200, idx 15616, training accuracy 0.78125, cross entropy is 0.525454(0.016 sec/batch=32 images) 
step 80300, idx 18816, training accuracy 0.8125, cross entropy is 0.436298(0.016 sec/batch=32 images) 
step 80400, idx 22016, training accuracy 0.875, cross entropy is 0.290875(0.017 sec/batch=32 images) 
step 80500, idx 25216, training accuracy 0.90625, cross entropy is 0.229729(0.016 sec/batch=32 images) 
step 80600, idx 28416, training accuracy 0.78125, cross entropy is 0.506476(0.016 sec/batch=32 images) 
step 80700, idx 31616, training accuracy 0.78125, cross entropy is 0.507027(0.016 sec/batch=32 images) 
step 80800, idx 34816, training accuracy 0.75, cross entropy is 0.624266(0.016 sec/batch=32 images) 
